count_session,count_hit,totals_newVisits,historic_session,historic_session_page,avg_session_time,avg_session_time_page,single_page_rate,sessionQualityDim,earliest_visit_number,latest_visit_number,time_earliest_visit,time_latest_visit,avg_visit_time,days_since_last_visit,days_since_first_visit,visits_per_day,bounce_rate,num_interactions,bounces,time_on_site,transactionRevenue,has_converted
79,18012,0,17446,0,220.835443,0.0,1.0,2,69,369,16.92,12.53,11,0,29,600.4,0.0,51356,0,0,229679003,1
39,6592,0,30254,3396,775.7435897,87.07692308,0.948717949,5,66,105,3.98,19.58,10,0,29,219.7333333,0.0,16458,0,155404,86211300,0
32,7215,0,6680,0,208.75,0.0,1.0,2,7,77,11.4,20.33,12,0,28,248.7931034,0.0,23821,0,0,145871752,1
41,5838,0,35224,3110,859.1219512,75.85365854,0.951219512,41,39,79,11.8,7.88,10,0,30,188.3225806,0.0,10836,0,143559,51620068,0
9,1721,0,3164,0,351.5555556,0.0,1.0,4,1,31,11.12,5.18,13,0,27,61.46428571,0.0,4499,0,0,96606270,1
15,2809,0,3376,0,225.0666667,0.0,1.0,2,9,48,13.37,13.87,11,0,25,108.0384615,0.0,10462,0,555,349782215,1
17,3382,0,8662,0,509.5294118,0.0,1.0,5,1,74,17.67,19.35,11,0,29,112.7333333,0.0,4286,0,28454,0,0
15,2478,0,5806,0,387.0666667,0.0,1.0,2,12,27,14.32,0.15,13,0,25,95.30769231,0.0,4175,0,5458,0,0
4,134,0,6034,6034,1508.5,1508.5,0.0,19,52,56,12.4,5.72,12,0,16,28.35294118,0.0,1898,0,6077,0,0
27,3656,0,5331,0,197.4444444,0.0,1.0,4,16,208,4.12,19.68,13,0,29,121.8666667,0.0,16381,0,20834,467757638,1
31,5048,0,9148,0,295.0967742,0.0,1.0,4,694,795,10.13,13.05,10,0,26,186.962963,0.0,16402,0,1286,0,0
9,562,0,2982,0,331.3333333,0.0,1.0,2,27,79,7.57,11.1,8,0,16,33.05882353,0.0,1855,0,0,49997958,1
69,15945,0,18634,0,270.057971,0.0,1.0,2,12,218,16.48,15.32,13,0,30,514.3548387,0.0,63485,0,11982,729523398,1
19,2594,0,9431,5593,496.3684211,294.3684211,0.736842105,39,14,397,5.25,19.12,14,0,29,86.46666667,0.0,2857,0,2479,68524553,0
6,1238,0,5777,0,962.8333333,0.0,1.0,2,84,190,11.62,15.27,16,0,10,112.5454545,0.0,1238,0,726,27688594,1
7,727,0,1239,0,177.0,0.0,1.0,2,1,5,19.12,5.55,17,0,25,27.96153846,0.0,727,0,1517,109108382,1
48,9021,0,19364,0,403.4166667,0.0,1.0,2,34,235,18.52,16.8,14,0,28,311.0689655,0.0,35290,0,0,112132874,1
4,225,0,40,0,10.0,0.0,1.0,2,127,130,17.98,6.2,12,0,30,7.258064516,0.0,5766,0,2693,82261475,1
25,4558,0,13138,0,525.52,0.0,1.0,2,1,24,9.95,17.35,12,0,20,217.047619,0.0,4558,0,7394,101049298,1
25,3006,0,12000,1534,480.0,61.36,0.92,53,175,199,12.4,5.13,13,0,30,96.96774194,0.0,9639,0,15522,0,0
8,2122,0,3572,0,446.5,0.0,1.0,4,1,16,7.78,12.67,10,0,25,81.61538462,0.0,2819,0,0,113264722,1
72,9964,0,25199,0,349.9861111,0.0,1.0,2,2,315,12.83,11.75,13,0,30,321.4193548,0.0,29572,0,4368,0,0
4,166,0,477,0,119.25,0.0,1.0,5,260,264,7.38,14.03,9,0,1,83.0,0.0,290,0,318,0,0
4,451,0,1705,1223,426.25,305.75,0.75,2,1,8,3.58,14.4,6,0,9,52.6,0.0,3021,0,1929,300480528,1
17,574,0,1770,0,104.1176471,0.0,1.0,6,34,50,19.48,19.35,18,0,27,20.5,0.0,1820,0,2640,0,0
17,3544,0,10608,0,624.0,0.0,1.0,2,8,34,6.47,2.35,9,0,28,122.2068966,0.0,5843,0,0,109757956,1
37,5724,0,38202,19248,1032.486486,520.2162162,0.648648649,48,183,219,8.25,8.97,13,0,29,190.8,0.0,17048,0,1664,42747655,0
8,845,0,2791,444,348.875,55.5,0.875,21,1,8,10.77,1.58,11,0,9,84.5,0.0,1896,0,2869,0,0
35,4862,0,12420,4114,354.8571429,117.5428571,0.942857143,2,4,41,3.45,13.17,9,0,27,184.7857143,0.16,7431,0,11817,296728785,0
17,687,0,3735,0,219.7058824,0.0,1.0,4,85,263,15.53,15.53,14,0,30,22.16129032,0.0,1929,0,110,0,0
4,734,0,2263,700,565.75,175.0,0.75,9,4,7,9.35,9.52,8,0,24,29.36,0.0,804,0,34260,301221054,1
13,897,0,3274,0,251.8461538,0.0,1.0,6,187,199,17.17,16.77,12,0,29,29.9,0.0,1821,0,1000,0,0
24,1007,0,10307,8644,429.4583333,360.1666667,0.458333333,7,4,25,4.65,5.97,8,0,28,65.82758621,0.12,3102,0,14147,273621834,1
1,26,0,726,726,726.0,726.0,0.0,45,2,2,18.23,18.23,18,0,0,64.0,0.0,65,0,10181,179010414,1
11,974,0,2269,0,206.2727273,0.0,1.0,2,1,10,10.87,2.23,14,0,13,69.57142857,0.0,3489,0,0,238418574,1
47,5899,0,40983,0,871.9787234,0.0,1.0,18,308,354,19.45,11.8,12,0,30,190.2903226,0.0,19991,0,65436,0,0
32,2525,0,7331,2550,229.09375,79.6875,0.96875,1,1,101,13.72,19.58,10,0,28,87.06896552,0.0,5984,0,11753,228785344,0
23,4038,0,18283,5023,794.9130435,218.3913043,0.782608696,50,33,55,8.0,18.62,9,0,28,139.2413793,0.0,5708,0,102720,0,0
110,12761,0,99741,33388,906.7363636,303.5272727,0.872727273,9,21,163,22.85,16.03,18,0,29,425.3666667,0.0,37145,0,11222,405282924,0
2,415,0,1044,0,522.0,0.0,1.0,3,2,3,5.68,12.17,6,0,3,103.75,0.0,483,0,661,0,0
23,1778,0,10374,7514,451.0434783,326.6956522,0.608695652,6,3,142,17.48,16.02,12,0,29,59.26666667,0.0,9265,0,142401,14878075152,1
20,2101,0,8211,1824,410.55,91.2,0.95,8,1,78,6.85,7.43,7,0,24,84.04,0.0,8022,0,3363,0,0
9,1604,0,6431,0,714.5555556,0.0,1.0,3,1,8,15.75,19.9,18,0,5,267.3333333,0.0,1604,0,5576,49629083,1
3,326,0,1133,0,377.6666667,0.0,1.0,3,49,51,17.32,11.95,17,0,25,12.53846154,0.0,1221,0,5536,0,0
22,1375,0,5632,1214,256.0,55.18181818,0.954545455,5,60,82,8.32,16.92,13,0,21,62.5,0.0,7882,0,492,0,0
26,3496,0,22061,1295,848.5,49.80769231,0.961538462,5,88,113,11.12,21.45,12,0,30,112.7741935,0.0,7517,0,16128,30248124,0
49,3894,0,23736,9766,484.4081633,199.3061224,0.918367347,6,1,33,18.62,17.67,13,0,29,129.8,0.0,4206,0,10267,57283616,0
19,5610,0,9603,0,505.4210526,0.0,1.0,4,8,76,14.22,5.83,14,0,21,255.0,0.0,12414,0,0,233833419,1
12,2860,0,10086,0,840.5,0.0,1.0,39,13,24,13.68,11.4,11,0,28,98.62068966,0.0,3534,0,57361,0,0
8,565,0,1341,0,167.625,0.0,1.0,7,4,11,14.25,14.28,12,0,22,24.56521739,0.0,663,0,1241,0,0
11,657,0,2805,277,255.0,25.18181818,0.909090909,4,5,15,13.93,21.42,18,0,30,21.19354839,0.0,5220,0,673,0,0
26,4533,0,12530,0,481.9230769,0.0,1.0,7,2,76,12.65,22.12,13,0,24,181.32,0.0,4533,0,5455,0,0
12,576,0,5264,4325,438.6666667,360.4166667,0.833333333,5,5,16,6.85,12.47,10,0,3,144.0,0.0,576,0,4067,15954468,0
31,2124,0,11059,6521,356.7419355,210.3548387,0.838709677,16,13,43,22.68,18.13,16,0,28,73.24137931,0.0,5256,0,4,0,0
37,2678,0,30414,14983,822.0,404.9459459,0.675675676,4,20,73,14.6,15.63,9,0,28,113.1724138,0.05,6512,0,13777,0,0
19,2702,0,6107,0,321.4210526,0.0,1.0,2,74,194,7.38,15.73,12,0,29,90.06666667,0.0,21332,0,1636,98671999,1
22,1446,0,11394,1686,517.9090909,76.63636364,0.954545455,5,102,124,23.07,13.7,16,0,14,96.4,0.0,1446,0,76222,1299758504,1
29,4131,0,9209,0,317.5517241,0.0,1.0,4,3,57,20.15,1.98,8,0,27,147.5357143,0.0,7785,0,45,0,0
84,15838,0,26172,741,311.5714286,8.821428571,0.976190476,2,27,199,20.37,12.5,11,0,27,566.1071429,0.0,38315,0,1218,75607516,1
13,207,0,13862,13862,1066.307692,1066.307692,0.076923077,43,1,19,15.67,5.17,13,0,24,82.6,0.44,2938,0,13928,251773089,1
6,1714,0,3343,0,557.1666667,0.0,1.0,6,12,17,15.95,3.55,12,0,1,857.0,0.0,3402,0,885,0,0
15,1205,0,3425,2507,228.3333333,167.1333333,0.733333333,4,137,151,20.75,15.72,13,0,28,41.55172414,0.0,5029,0,140613,8535045551,1
50,4090,0,21597,5213,431.94,104.26,0.92,6,193,242,9.8,17.33,14,0,29,136.3333333,0.0,8966,0,24363,0,0
1,76,0,1257,1257,1257.0,1257.0,0.0,55,7,7,6.47,6.47,6,0,0,226.0,0.0,226,0,7602,95236740,0
58,1678,0,3701,0,63.81034483,0.0,1.0,6,79,137,10.08,16.85,14,0,28,57.86206897,0.0,2087,0,29,0,0
14,1105,0,1271,0,90.78571429,0.0,1.0,3,138,173,4.37,7.85,10,0,22,48.04347826,0.0,3521,0,1925,134348062,1
42,7078,0,18568,5776,442.0952381,137.5238095,0.80952381,2,2,91,10.45,13.92,14,0,29,258.7333333,0.07,24948,0,39016,0,0
12,1922,0,8443,0,703.5833333,0.0,1.0,55,38,49,13.87,9.45,11,0,7,240.25,0.0,1922,0,3860,0,0
11,863,0,3956,3131,359.6363636,284.6363636,0.454545455,5,52,62,9.02,1.95,9,0,30,27.83870968,0.0,6766,0,462,92092062,0
24,2320,0,7673,0,319.7083333,0.0,1.0,2,139,430,13.53,14.02,11,0,14,154.6666667,0.0,2320,0,0,36564116,1
80,14766,0,29994,0,374.925,0.0,1.0,2,55,247,10.87,19.73,11,0,29,492.2,0.0,47535,0,411,21143767,1
46,4730,0,22214,5602,482.9130435,121.7826087,0.891304348,53,381,426,11.8,11.33,14,0,29,157.6666667,0.0,14607,0,5518,0,0
13,2135,0,13246,2476,1018.923077,190.4615385,0.846153846,54,50,62,16.92,18.48,16,0,11,177.9166667,0.0,2482,0,8544,731573440,0
43,12864,0,12636,0,293.8604651,0.0,1.0,7,161,201,6.37,19.37,10,0,28,443.5862069,0.0,30575,0,344,0,0
15,2068,0,6673,0,444.8666667,0.0,1.0,2,38,125,12.3,16.3,15,0,29,68.93333333,0.0,9628,0,7059,55186458,1
34,1980,0,11249,7940,330.8529412,233.5294118,0.882352941,6,86,119,12.43,17.27,10,0,29,66.0,0.0,2825,0,46997,0,0
77,14720,0,35922,0,466.5194805,0.0,1.0,2,32,503,12.52,10.7,11,0,29,490.6666667,0.0,56348,0,2139,27756904,1
16,2768,0,25132,1314,1570.75,82.125,0.9375,9,2,27,12.27,23.5,14,0,10,253.0,0.0,2783,0,4881,0,0
12,625,0,1502,288,125.1666667,24.0,0.916666667,6,33,119,23.25,10.38,13,0,24,25.0,0.0,5300,0,331,0,0
13,1870,0,1615,0,124.2307692,0.0,1.0,2,1,63,18.42,16.35,13,0,27,66.78571429,0.0,2910,0,624,608650909,1
10,434,0,1105,0,110.5,0.0,1.0,5,95,104,12.68,12.05,9,0,30,14.0,0.0,3311,0,3103,0,0
29,6987,0,5933,0,204.5862069,0.0,1.0,2,1,301,19.58,18.8,13,0,30,225.3870968,0.0,19896,0,781,133532083,1
10,1981,0,5935,1496,593.5,149.6,0.9,9,20,29,16.6,9.12,13,0,19,99.05,0.0,3762,0,3602,0,0
9,669,0,3465,0,385.0,0.0,1.0,4,15,23,16.25,10.02,14,0,23,27.875,0.0,1449,0,270,0,0
33,5806,0,8093,0,245.2424242,0.0,1.0,2,91,331,13.87,6.83,7,0,30,187.2903226,0.0,18036,0,490,213247338,1
1,58,0,1311,1311,1311.0,1311.0,0.0,56,4,4,16.2,16.2,16,0,0,174.0,0.0,174,0,6560,197728670,0
9,1302,0,1656,0,184.0,0.0,1.0,2,4,72,12.77,12.98,16,0,26,48.22222222,0.0,9286,0,1642,0,0
20,1158,0,20054,5883,1002.7,294.15,0.9,51,25,44,17.13,11.87,16,0,10,105.2727273,0.0,1980,0,86044,113546267,1
13,2586,0,2711,0,208.5384615,0.0,1.0,3,50,62,23.22,4.73,13,0,28,89.17241379,0.0,12273,0,4126,68733069,1
4,233,0,9256,3667,2314.0,916.75,0.75,40,5,46,10.95,5.12,10,0,23,14.41666667,0.0,346,0,70456,0,0
20,2547,0,7933,0,396.65,0.0,1.0,7,1,81,9.45,5.93,9,0,30,82.16129032,0.0,4154,0,31650,0,0
25,3227,0,17532,10915,701.28,436.6,0.84,10,85,109,12.9,11.07,11,0,26,119.5185185,0.0,5260,0,90227,482362396,0
23,3088,0,6609,431,287.3478261,18.73913043,0.956521739,2,3,67,18.1,17.53,18,0,30,100.4193548,0.0,12559,0,3130,681247632,1
107,10276,0,68218,5825,637.5514019,54.43925234,0.943925234,50,20,126,17.92,13.13,13,0,29,342.5333333,0.0,11732,0,2939,0,0
5,161,0,1661,1607,332.2,321.4,0.6,3,2,121,12.18,18.82,13,0,24,15.44,0.0,1569,0,15133,0,0
41,5190,0,6418,0,156.5365854,0.0,1.0,2,1,229,19.7,18.13,12,0,27,185.3571429,0.0,22492,0,5052,821363344,1
17,2968,0,4413,0,259.5882353,0.0,1.0,2,72,165,9.95,17.53,11,0,16,174.5882353,0.0,7428,0,2593,752247903,1
14,336,0,2723,948,194.5,67.71428571,0.928571429,4,6,19,17.13,5.45,11,0,16,19.76470588,0.0,336,0,1197,0,0
8,314,0,2989,0,373.625,0.0,1.0,4,19,26,20.97,22.87,17,0,27,11.21428571,0.0,651,0,240,0,0
14,1338,0,12373,4560,883.7857143,325.7142857,0.857142857,44,5,18,14.07,17.17,15,0,29,44.6,0.0,2352,0,298650,990431810,1
18,765,0,1213,0,67.38888889,0.0,1.0,3,3,20,9.8,10.2,13,0,29,25.5,0.0,2768,0,180,0,0
13,2760,0,2695,0,207.3076923,0.0,1.0,2,6,89,7.38,15.83,11,0,23,115.0,0.0,12334,0,3169,173006828,1
20,2050,0,8670,1737,433.5,86.85,0.95,4,968,987,5.83,13.17,12,0,29,68.33333333,0.0,9039,0,11689,172226523,1
2,109,0,3389,3389,1694.5,1694.5,0.0,8,11,12,5.97,8.05,6,0,0,536.0,0.0,1121,0,65070,484624060,0
7,662,0,833,0,119.0,0.0,1.0,2,13,19,13.9,10.05,12,0,11,55.16666667,0.0,2276,0,115,0,0
9,1086,0,5474,4629,608.2222222,514.3333333,0.666666667,19,29,37,13.18,4.17,10,0,26,40.22222222,0.0,3890,0,109008,1145373038,1
6,837,0,3819,0,636.5,0.0,1.0,3,134,139,20.02,14.23,13,0,20,39.85714286,0.0,1427,0,2094,0,0
16,2812,0,15907,4668,994.1875,291.75,0.8125,53,1,11,7.88,11.55,11,0,28,106.9655172,0.0,20490,0,76535,405492379,1
23,1009,0,9859,0,428.6521739,0.0,1.0,44,157,179,15.75,6.18,11,0,24,40.36,0.0,1146,0,46,0,0
17,2311,0,12953,6559,761.9411765,385.8235294,0.882352941,5,22,38,13.12,11.62,13,0,24,92.44,0.0,5057,0,6894,64228297,0
29,4413,0,12372,0,426.6206897,0.0,1.0,2,198,273,8.2,6.27,12,0,28,152.1724138,0.0,20637,0,0,69372927,1
10,150,0,5719,5605,571.9,560.5,0.7,8,92,139,14.82,12.23,9,0,28,37.5862069,0.0,1360,0,34650,368586344,0
49,1565,0,4263,0,87.0,0.0,1.0,2,76,138,18.58,9.0,18,0,30,50.48387097,0.0,1569,0,0,27771349,1
68,5204,0,36294,432,533.7352941,6.352941176,0.985294118,53,1139,1206,14.97,10.9,13,0,30,167.8709677,0.0,42165,0,26821,0,0
16,657,0,2460,0,153.75,0.0,1.0,5,5,20,9.17,17.33,13,0,25,25.26923077,0.0,761,0,2523,0,0
20,984,0,6364,2743,318.2,137.15,0.8,56,21,68,14.43,11.67,15,0,27,42.5,0.36,1448,0,1330,0,0
7,404,0,1765,0,252.1428571,0.0,1.0,5,33,39,18.58,12.2,14,0,15,25.25,0.0,404,0,4016,0,0
3,309,0,255,0,85.0,0.0,1.0,2,63,65,15.82,4.3,13,0,3,77.25,0.0,827,0,4166,78247623,1
39,7826,0,9045,0,231.9230769,0.0,1.0,3,9,156,22.25,20.78,17,0,30,252.4516129,0.0,21580,0,1957,102361665,1
33,8608,0,5837,0,176.8787879,0.0,1.0,2,9,58,16.6,15.97,13,0,30,277.6774194,0.0,32108,0,1180,1175430731,1
6,258,0,1980,1881,330.0,313.5,0.833333333,53,47,52,12.72,7.9,11,0,23,10.75,0.0,1385,0,3764,107814068,0
19,2164,0,7704,3027,405.4736842,159.3157895,0.842105263,5,50,68,10.42,11.57,12,0,29,72.13333333,0.0,15503,0,5604,92158998,1
43,3821,0,20474,7228,476.1395349,168.0930233,0.906976744,24,4,47,12.15,19.52,15,0,29,127.3666667,0.0,3821,0,7945,130842924,0
44,9830,0,17114,0,388.9545455,0.0,1.0,3,6,135,18.3,17.47,12,0,30,317.0967742,0.0,31384,0,0,25718097,1
19,683,0,7950,4720,418.4210526,248.4210526,0.842105263,4,1,71,12.58,13.8,14,0,28,49.13793103,0.0,3645,0,33279,0,0
7,861,0,906,0,129.4285714,0.0,1.0,2,2,30,13.9,10.88,8,0,18,45.31578947,0.0,4937,0,52,0,0
13,1346,1,1541,0,118.5384615,0.0,1.0,1,1,12,15.88,15.6,12,0,17,74.77777778,0.0,1346,0,944,0,0
6,398,0,2011,743,335.1666667,123.8333333,0.833333333,8,3,8,8.03,12.52,12,0,27,14.21428571,0.0,399,0,386,0,0
19,307,0,10935,10859,575.5263158,571.5263158,0.421052632,47,1,22,4.15,14.05,8,0,21,38.95454545,0.09,2581,0,9714,210118108,1
9,721,0,4333,0,481.4444444,0.0,1.0,54,178,186,19.65,17.68,13,0,30,23.25806452,0.0,1429,0,21816,0,0
19,3090,0,2348,0,123.5789474,0.0,1.0,2,1,17,8.2,21.97,11,0,29,103.0,0.0,15972,0,657,266877564,1
12,1277,0,4741,4129,395.0833333,344.0833333,0.666666667,40,148,159,20.77,7.67,9,0,29,42.56666667,0.0,6774,0,26578,2300902498,1
3,204,0,666,0,222.0,0.0,1.0,18,6,8,9.23,10.02,9,0,7,25.5,0.0,239,0,240,0,0
18,733,0,1240,0,68.88888889,0.0,1.0,6,32,49,21.12,14.03,15,0,29,24.43333333,0.0,8458,0,3079,0,0
13,2939,0,4245,0,326.5384615,0.0,1.0,2,71,103,21.53,12.25,14,0,29,97.96666667,0.0,11107,0,4372,174369520,1
10,966,0,2985,0,298.5,0.0,1.0,4,142,151,17.45,17.55,18,0,25,37.15384615,0.0,2861,0,90,0,0
76,7849,0,36510,9736,480.3947368,128.1052632,0.921052632,6,263,82101,16.85,13.95,13,0,28,270.6551724,0.0,28614,0,226481,1124565042,1
25,2190,0,6847,0,273.88,0.0,1.0,6,4,95,11.37,10.33,12,0,30,70.64516129,0.0,6095,0,726,0,0
62,8877,0,19292,0,311.1612903,0.0,1.0,2,114,409,6.4,16.47,11,0,27,317.0357143,0.0,43091,0,899,58835521,1
8,1134,0,2962,80,370.25,10.0,0.875,2,3,141,16.92,1.78,9,0,30,37.64516129,0.0,5914,0,300,114033678,1
21,2346,0,10250,6975,488.0952381,332.1428571,0.666666667,6,1,105,7.1,14.7,12,0,27,99.89285714,0.0,3960,0,19771,0,0
34,5522,0,6862,553,201.8235294,16.26470588,0.941176471,2,1,42,7.0,19.03,15,0,8,618.5555556,0.0,5567,0,1418,89082953,1
22,2046,0,5107,0,232.1363636,0.0,1.0,13,1,39,8.45,4.77,11,0,28,70.55172414,0.0,8642,0,1967,112958114,1
8,524,0,2613,1869,326.625,233.625,0.625,2,1,19,12.55,17.7,18,0,29,29.4,0.0,2221,0,7584,0,0
7,296,0,666,62,95.14285714,8.857142857,0.857142857,4,6,12,8.07,12.3,10,0,23,12.33333333,0.0,320,0,7465,0,0
19,1825,0,8572,934,451.1578947,49.15789474,0.947368421,4,127,145,20.47,10.47,11,0,28,62.93103448,0.0,4383,0,25488,0,0
31,3427,0,17482,2063,563.9354839,66.5483871,0.935483871,5,61,91,20.55,20.63,15,0,27,122.3928571,0.0,5656,0,1566,0,0
7,796,0,5832,4713,833.1428571,673.2857143,0.571428571,22,1,64,13.53,19.63,14,0,17,77.44444444,0.0,1394,0,23397,0,0
15,3207,0,3817,0,254.4666667,0.0,1.0,2,20,34,7.97,3.92,19,0,30,103.4516129,0.0,8549,0,79702,225877764,0
2,45,0,4915,4915,2457.5,2457.5,0.0,62,4,5,5.65,5.98,6,0,0,180.0,0.0,180,0,2991,0,0
33,3303,0,4841,0,146.6969697,0.0,1.0,2,28,155,9.07,11.73,13,0,29,110.1,0.0,15185,0,5301,958257401,1
7,956,0,2784,0,397.7142857,0.0,1.0,3,11,147,20.62,20.42,21,0,2,318.6666667,0.0,956,0,0,27307043,1
20,2648,0,3479,0,173.95,0.0,1.0,2,1,144,9.92,4.93,9,0,30,85.41935484,0.0,4900,0,1425,176356675,1
22,1319,0,8638,2510,392.6363636,114.0909091,0.863636364,8,1,159,16.73,12.1,10,0,28,45.48275862,0.0,7298,0,909,21508582,0
94,7494,0,37475,5801,398.6702128,61.71276596,0.968085106,5,625,718,15.92,15.52,13,0,9,749.4,0.0,7494,0,45467,0,0
23,4270,0,6341,0,275.6956522,0.0,1.0,2,190,273,15.25,15.92,13,0,29,142.3333333,0.0,18903,0,0,267874177,1
9,698,0,3383,443,375.8888889,49.22222222,0.888888889,4,49,57,7.57,23.68,16,0,18,36.73684211,0.0,1209,0,8226,0,0
31,6757,0,6938,0,223.8064516,0.0,1.0,6,280,365,17.8,11.15,12,0,28,233.0,0.0,35976,0,3459,955475363,1
10,608,0,1814,966,181.4,96.6,0.9,5,62,71,19.9,9.07,17,0,29,20.26666667,0.0,2357,0,89,0,0
8,558,0,2462,302,307.75,37.75,0.875,5,163,170,18.2,4.63,10,0,21,25.36363636,0.0,5184,0,3509,0,0
27,4988,0,17864,6032,661.6296296,223.4074074,0.814814815,18,30,56,9.95,10.45,12,0,16,293.4117647,0.0,5250,0,11104,0,0
3,209,0,1458,0,486.0,0.0,1.0,45,128,130,12.62,9.7,14,0,27,7.464285714,0.0,3852,0,4744,0,0
34,2339,0,8372,1061,246.2352941,31.20588235,0.941176471,21,94,127,7.6,5.6,13,0,29,77.96666667,0.0,11240,0,262,0,0
18,1731,0,11917,0,662.0555556,0.0,1.0,53,52,70,10.95,21.42,17,0,17,96.16666667,0.0,2032,0,1112,0,0
12,1679,0,4083,0,340.25,0.0,1.0,2,1,12,14.18,10.77,10,0,5,279.8333333,0.0,1679,0,0,207419104,1
7,378,0,1387,0,198.1428571,0.0,1.0,6,3,9,16.38,11.7,12,0,2,126.0,0.0,378,0,3680,0,0
1,34,0,322,0,322.0,0.0,1.0,8,16,16,15.72,15.72,16,0,0,34.0,0.0,146,0,2323,27988363,1
12,245,0,2699,0,224.9166667,0.0,1.0,8,263,274,9.38,16.13,14,0,29,8.166666667,0.0,3286,0,11724,0,0
19,3854,0,12234,0,643.8947368,0.0,1.0,5,1,19,18.8,11.08,15,0,17,214.1111111,0.0,3977,0,10781,0,0
10,1178,0,3317,2865,331.7,286.5,0.7,16,21,30,16.63,6.97,13,0,20,56.0952381,0.0,2226,0,10808,434909020,0
58,8407,0,13979,0,241.0172414,0.0,1.0,53,187,271,10.1,15.03,10,0,29,280.2333333,0.0,31414,0,1536,69584432,1
10,1130,0,4691,4560,469.1,456.0,0.5,22,12,34,14.53,7.18,9,0,30,41.51612903,0.0,2230,0,1976,0,0
7,1185,0,952,0,136.0,0.0,1.0,3,1,6,9.85,15.47,15,0,13,84.64285714,0.0,1345,0,7704,0,0
14,408,0,10950,10950,782.1428571,782.1428571,0.071428571,9,1,57,8.03,12.82,8,0,10,146.2727273,0.0,1609,0,21706,0,0
14,488,0,3371,234,240.7857143,16.71428571,0.857142857,4,157,170,5.05,10.15,8,0,27,17.42857143,0.0,4350,0,61231,433565618,1
19,2131,0,2043,0,107.5263158,0.0,1.0,2,109,234,16.45,8.48,12,0,30,68.74193548,0.0,18354,0,976,176685416,1
60,6538,0,40839,7452,680.65,124.2,0.933333333,5,813,873,12.93,10.97,14,0,29,217.9333333,0.0,20113,0,18904,0,0
9,931,0,3020,0,335.5555556,0.0,1.0,4,2,11,10.95,12.88,15,0,18,49.0,0.0,931,0,14321,0,0
20,1549,0,5609,0,280.45,0.0,1.0,44,146,165,8.7,17.35,16,0,28,53.4137931,0.0,3402,0,154,0,0
27,3160,0,10547,0,390.6296296,0.0,1.0,5,1,27,5.43,17.28,12,0,18,166.3157895,0.0,3160,0,16592,0,0
64,4594,0,26653,6366,416.453125,99.46875,0.890625,50,60,123,20.58,13.15,15,0,29,153.1333333,0.0,15706,0,93767,310912854,0
25,5100,0,5517,0,220.68,0.0,1.0,10,5,55,7.43,8.28,11,0,27,182.1428571,0.0,28972,0,396,278224085,1
9,241,0,14942,13306,1660.222222,1478.444444,0.333333333,54,1,12,7.5,6.33,8,0,28,31.68965517,0.0,1395,0,175336,0,0
17,1781,0,6926,2826,407.4117647,166.2352941,0.941176471,44,13,29,8.82,8.5,9,0,28,61.4137931,0.0,3055,0,42405,502642020,0
8,657,0,6131,0,766.375,0.0,1.0,18,77,84,11.05,9.17,6,0,27,23.46428571,0.0,1051,0,119,0,0
37,4103,0,21752,1264,587.8918919,34.16216216,0.945945946,6,43,79,4.58,18.88,13,0,28,141.4827586,0.0,9025,0,11961,46822856,1
17,3256,0,2385,0,140.2941176,0.0,1.0,2,9,59,15.1,14.15,14,0,27,116.2857143,0.0,9967,0,4464,303868162,1
8,1251,0,4076,987,509.5,123.375,0.875,4,25,32,9.48,17.47,11,0,23,52.125,0.0,3991,0,5620,0,0
10,302,0,830,0,83.0,0.0,1.0,8,15,24,8.88,21.85,17,0,27,10.78571429,0.0,1008,0,5979,0,0
50,10451,0,30808,0,616.16,0.0,1.0,11,1,43,9.17,17.63,11,0,27,373.25,0.0,30490,0,3821,714093070,1
5,468,0,3570,3002,714.0,600.4,0.8,7,1,60,8.42,21.32,12,0,30,15.09677419,0.0,2295,0,4326,0,0
13,2854,0,3976,0,305.8461538,0.0,1.0,2,9,66,20.83,22.95,15,0,28,98.4137931,0.0,15694,0,528,210683938,1
12,1768,0,7627,1522,635.5833333,126.8333333,0.916666667,4,64,75,6.68,19.58,12,0,17,98.22222222,0.0,4856,0,80349,1432434623,1
7,1197,0,1493,0,213.2857143,0.0,1.0,2,13,165,6.82,5.68,13,0,8,133.0,0.0,1197,0,0,31977021,1
19,351,0,508,0,26.73684211,0.0,1.0,4,114,132,10.38,9.93,10,0,24,14.04,0.0,2211,0,770,0,0
8,789,0,5286,1070,660.75,133.75,0.875,4,103,110,21.43,11.02,14,0,7,98.625,0.0,1101,0,88840,556980080,0
11,1043,0,3883,0,353.0,0.0,1.0,5,170,180,7.6,7.75,10,0,21,47.40909091,0.0,7837,0,1304,0,0
22,2083,0,14549,0,661.3181818,0.0,1.0,5,158,179,0.6,14.48,9,0,22,90.56521739,0.0,3693,0,566,0,0
7,370,0,1103,808,157.5714286,115.4285714,0.857142857,6,1,7,12.55,4.67,11,0,21,16.81818182,0.0,370,0,9114,361422117,1
1,500,0,284,0,284.0,0.0,1.0,3,35,35,16.38,16.38,16,0,0,500.0,0.0,2179,0,2708,0,0
4,534,0,4847,4407,1211.75,1101.75,0.75,4,25,28,11.48,17.63,12,0,8,59.33333333,0.0,1802,0,42312,0,0
